"estimate","statistic","p.value","method","alternative","score","microbe","datset"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Klebsiella phage vB_KpnP_P184","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Klebsiella phage vB_KpnP_P184","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Klebsiella phage vB_KpnP_P184","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Lactococcus phage 28201","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Lactococcus phage 28201","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Lactococcus phage 28201","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Lactococcus phage 50101","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Lactococcus phage 50101","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Lactococcus phage 50101","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Lactococcus phage 63301","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Lactococcus phage 63301","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Lactococcus phage 63301","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Lactococcus phage 98201","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Lactococcus phage 98201","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Lactococcus phage 98201","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Lactococcus phage P335 sensu lato","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Lactococcus phage P335 sensu lato","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Lactococcus phage P335 sensu lato","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Lactococcus phage phiLC3","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Lactococcus phage phiLC3","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Lactococcus phage phiLC3","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Lactococcus phage r1t","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Lactococcus phage r1t","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Lactococcus phage r1t","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Lactococcus phage TP901-1","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Lactococcus phage TP901-1","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Lactococcus phage TP901-1","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Lactococcus phage Tuc2009","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Lactococcus phage Tuc2009","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Lactococcus phage Tuc2009","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Lactococcus phage ul36","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Lactococcus phage ul36","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Lactococcus phage ul36","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Leptopilina boulardi filamentous virus","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Leptopilina boulardi filamentous virus","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Leptopilina boulardi filamentous virus","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Melon severe mosaic tospovirus","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Melon severe mosaic tospovirus","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Melon severe mosaic tospovirus","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Microbacterium phage BonaeVitae","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Microbacterium phage BonaeVitae","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Microbacterium phage BonaeVitae","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Moumouvirus","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Moumouvirus","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Moumouvirus","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage 39HC","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage 39HC","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage 39HC","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage Antsirabe","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage Antsirabe","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage Antsirabe","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage Bipper","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage Bipper","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage Bipper","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage BirdsNest","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage BirdsNest","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage BirdsNest","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage CRB2","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage CRB2","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage CRB2","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage Imvubu","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage Imvubu","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage Imvubu","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage Jolie1","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage Jolie1","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage Jolie1","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage Lemuria","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage Lemuria","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage Lemuria","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage MooMoo","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage MooMoo","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage MooMoo","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage MOOREtheMARYer","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage MOOREtheMARYer","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage MOOREtheMARYer","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage Myrna","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage Myrna","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage Myrna","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage Phabba","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage Phabba","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage Phabba","ORIEN"
0.00462867397005953,17555587.0403671,0.920025826115164,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage Saguaro","ORIEN"
0.10743945691273,15742290.2319918,0.0194267042197034,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage Saguaro","ORIEN"
0.247138400989774,13278388.6627415,5.16956163133205e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage Saguaro","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage Thonko","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage Thonko","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage Thonko","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage ThulaThula","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage ThulaThula","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage ThulaThula","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Mycobacterium phage Weirdo19","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Mycobacterium phage Weirdo19","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Mycobacterium phage Weirdo19","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Myoviridae sp.","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Myoviridae sp.","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Myoviridae sp.","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Orpheovirus IHUMI-LCC2","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Orpheovirus IHUMI-LCC2","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Orpheovirus IHUMI-LCC2","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Plasmid pWW100","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Plasmid pWW100","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Plasmid pWW100","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Prochlorococcus phage P-TIM68","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Prochlorococcus phage P-TIM68","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Prochlorococcus phage P-TIM68","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Providencia phage Kokobel1","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Providencia phage Kokobel1","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Providencia phage Kokobel1","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Pseudomonas phage AF","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Pseudomonas phage AF","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Pseudomonas phage AF","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Pseudomonas phage Epa5","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Pseudomonas phage Epa5","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Pseudomonas phage Epa5","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Pseudomonas phage Lu11","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Pseudomonas phage Lu11","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Pseudomonas phage Lu11","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Pseudomonas phage PAJU2","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Pseudomonas phage PAJU2","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Pseudomonas phage PAJU2","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Pseudomonas phage Persinger","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Pseudomonas phage Persinger","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Pseudomonas phage Persinger","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Pseudomonas phage phiPSA1","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Pseudomonas phage phiPSA1","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Pseudomonas phage phiPSA1","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Pseudomonas phage PS-1","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Pseudomonas phage PS-1","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Pseudomonas phage PS-1","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Pseudomonas phage PspYZU01","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Pseudomonas phage PspYZU01","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Pseudomonas phage PspYZU01","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Pseudomonas phage PspYZU05","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Pseudomonas phage PspYZU05","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Pseudomonas phage PspYZU05","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Pseudomonas phage vB_PaeP_Tr60_Ab31","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Pseudomonas phage vB_PaeP_Tr60_Ab31","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Pseudomonas phage vB_PaeP_Tr60_Ab31","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Pseudomonas virus 119X","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Pseudomonas virus 119X","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Pseudomonas virus 119X","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Rhodoferax phage P26218","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Rhodoferax phage P26218","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Rhodoferax phage P26218","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Rhodothermus phage RM378","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Rhodothermus phage RM378","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Rhodothermus phage RM378","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Rickettsiales endosymbiont of Stachyamoeba lipophora","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Rickettsiales endosymbiont of Stachyamoeba lipophora","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Rickettsiales endosymbiont of Stachyamoeba lipophora","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Salmonella phage SAP012","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Salmonella phage SAP012","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Salmonella phage SAP012","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__secondary endosymbiont of Ctenarytaina eucalypti","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__secondary endosymbiont of Ctenarytaina eucalypti","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__secondary endosymbiont of Ctenarytaina eucalypti","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__secondary endosymbiont of Heteropsylla cubana","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__secondary endosymbiont of Heteropsylla cubana","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__secondary endosymbiont of Heteropsylla cubana","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Staphylococcus phage IME-SA4","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Staphylococcus phage IME-SA4","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Staphylococcus phage IME-SA4","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Staphylococcus phage phiRS7","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Staphylococcus phage phiRS7","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Staphylococcus phage phiRS7","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Staphylococcus phage SPbeta-like","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Staphylococcus phage SPbeta-like","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Staphylococcus phage SPbeta-like","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Staphylococcus phage StB12","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Staphylococcus phage StB12","ORIEN"
0.254554733793506,13147585.1398236,1.97361941309369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","g__unclassified-s__Staphylococcus phage StB12","ORIEN"
0.00916486631861292,17475581.1998086,0.842419621189755,"Spearman's rank correlation rho","two.sided","age","g__unclassified-s__Staphylococcus phage StB20","ORIEN"
0.110837638520872,15682355.7417764,0.0158820023918372,"Spearman's rank correlation rho","two.sided","buffa.score","g__unclassified-s__Staphylococcus phage StB20","ORIEN"
