"estimate","statistic","p.value","method","alternative","score","microbe","datset"
-0.0567181626707548,6983465971.71012,0.000921289002771808,"Spearman's rank correlation rho","two.sided","age","f__Methanoregulaceae","TCGA"
-0.0703775454011685,7268415077.41553,3.59661954597387e-05,"Spearman's rank correlation rho","two.sided","buffa.score","f__Methanoregulaceae","TCGA"
-0.00362336214343958,6815119776,0.831740354527035,"Spearman's rank correlation rho","two.sided","MitoScore","f__Methanoregulaceae","TCGA"
0.0163089686137328,6500856223.57454,0.341056553598749,"Spearman's rank correlation rho","two.sided","age","f__Methanosarcinaceae","TCGA"
0.0843851444356294,6217496667.30485,7.15603223994657e-07,"Spearman's rank correlation rho","two.sided","buffa.score","f__Methanosarcinaceae","TCGA"
-0.000967895620433682,6797087790,0.954739422416818,"Spearman's rank correlation rho","two.sided","MitoScore","f__Methanosarcinaceae","TCGA"
-0.00422303309588636,6636544754.66577,0.80528315257739,"Spearman's rank correlation rho","two.sided","age","f__Methanospirillaceae","TCGA"
-0.0407293566690533,7067088598.80578,0.0168801015350016,"Spearman's rank correlation rho","two.sided","buffa.score","f__Methanospirillaceae","TCGA"
0.0486449994410439,6460190668,0.0043149377482443,"Spearman's rank correlation rho","two.sided","MitoScore","f__Methanospirillaceae","TCGA"
-0.132640710162462,7485210472.395,7.41903483368172e-15,"Spearman's rank correlation rho","two.sided","age","f__Methanothermaceae","TCGA"
-0.165377896105175,7913516410.47644,1.59335142453929e-22,"Spearman's rank correlation rho","two.sided","buffa.score","f__Methanothermaceae","TCGA"
0.0484458663938092,6461542884,0.00447650466357904,"Spearman's rank correlation rho","two.sided","MitoScore","f__Methanothermaceae","TCGA"
0.0963668988332142,5971782482.62523,1.71609488513862e-08,"Spearman's rank correlation rho","two.sided","age","f__Methanotrichaceae","TCGA"
0.120249198200985,5973961262.20847,1.47359606083429e-12,"Spearman's rank correlation rho","two.sided","buffa.score","f__Methanotrichaceae","TCGA"
-0.0742514644632388,7294720984,1.30044293280992e-05,"Spearman's rank correlation rho","two.sided","MitoScore","f__Methanotrichaceae","TCGA"
0.142789973372022,5664989268.69527,5.37633207357586e-17,"Spearman's rank correlation rho","two.sided","age","f__Methylacidiphilaceae","TCGA"
0.121469581134185,5965674233.25312,8.72163622168885e-13,"Spearman's rank correlation rho","two.sided","buffa.score","f__Methylacidiphilaceae","TCGA"
0.051652620977535,6439767368,0.00243852611748399,"Spearman's rank correlation rho","two.sided","MitoScore","f__Methylacidiphilaceae","TCGA"
0.0244274128495888,6447204378.58208,0.153829783132844,"Spearman's rank correlation rho","two.sided","age","f__Methylobacteriaceae","TCGA"
0.0300507756289903,6586455028.91549,0.0779785788731803,"Spearman's rank correlation rho","two.sided","buffa.score","f__Methylobacteriaceae","TCGA"
0.0863725829065508,6204000936,3.89001135495995e-07,"Spearman's rank correlation rho","two.sided","MitoScore","f__Methylobacteriaceae","TCGA"
0.0906898207923585,6009300226.44527,1.12769862670856e-07,"Spearman's rank correlation rho","two.sided","age","f__Methylococcaceae","TCGA"
0.0644415348939907,6352924052.6357,0.000155135475551562,"Spearman's rank correlation rho","two.sided","buffa.score","f__Methylococcaceae","TCGA"
-0.0126382476824351,6876335494,0.458620488339653,"Spearman's rank correlation rho","two.sided","MitoScore","f__Methylococcaceae","TCGA"
-0.030088183700896,6807478126.95372,0.0789588614124802,"Spearman's rank correlation rho","two.sided","age","f__Methylocystaceae","TCGA"
-0.0695015114118753,7262466355.22543,4.49554351917324e-05,"Spearman's rank correlation rho","two.sided","buffa.score","f__Methylocystaceae","TCGA"
0.0218795599264155,6641941794,0.19944195269782,"Spearman's rank correlation rho","two.sided","MitoScore","f__Methylocystaceae","TCGA"
0.0251451748442098,6442460950.63479,0.142090260100658,"Spearman's rank correlation rho","two.sided","age","f__Methylophilaceae","TCGA"
0.0695934046024712,6317940202.6597,4.39208942473036e-05,"Spearman's rank correlation rho","two.sided","buffa.score","f__Methylophilaceae","TCGA"
0.0686046897460188,6324654086,5.63401729756807e-05,"Spearman's rank correlation rho","two.sided","MitoScore","f__Methylophilaceae","TCGA"
-0.0510544787780229,6946036744.94312,0.00286195670433989,"Spearman's rank correlation rho","two.sided","age","f__Microbacteriaceae","TCGA"
-0.0740826887813822,7293574910.15346,1.36079983948476e-05,"Spearman's rank correlation rho","two.sided","buffa.score","f__Microbacteriaceae","TCGA"
0.0901439835947177,6178391182,1.17904944585421e-07,"Spearman's rank correlation rho","two.sided","MitoScore","f__Microbacteriaceae","TCGA"
-0.0793378447239298,7132951222.8295,3.50838083840984e-06,"Spearman's rank correlation rho","two.sided","age","f__Micrococcaceae","TCGA"
-0.118432254830216,7594731316.06944,3.18622003751961e-12,"Spearman's rank correlation rho","two.sided","buffa.score","f__Micrococcaceae","TCGA"
0.0597644195272321,6384684076,0.000452092193386719,"Spearman's rank correlation rho","two.sided","MitoScore","f__Micrococcaceae","TCGA"
0.0135153367620136,6519318320.34087,0.430125133412063,"Spearman's rank correlation rho","two.sided","age","f__Micromonosporaceae","TCGA"
-0.00893251038719572,6851171628.27301,0.6004166332182,"Spearman's rank correlation rho","two.sided","buffa.score","f__Micromonosporaceae","TCGA"
0.0576624426651758,6398957582,0.000714203453561292,"Spearman's rank correlation rho","two.sided","MitoScore","f__Micromonosporaceae","TCGA"
-0.0191682026245187,6735311943.99926,0.263130093482598,"Spearman's rank correlation rho","two.sided","age","f__Microviridae","TCGA"
0.018388124910548,6665650436.82438,0.280878769409655,"Spearman's rank correlation rho","two.sided","buffa.score","f__Microviridae","TCGA"
-0.21343410216139,8239842812,9.64272678753324e-37,"Spearman's rank correlation rho","two.sided","MitoScore","f__Microviridae","TCGA"
0.0163060947741022,6500875215.73534,0.341141649271087,"Spearman's rank correlation rho","two.sided","age","f__Miltoncostaeaceae","TCGA"
0.0298496133706717,6587821024.30436,0.0799918523442619,"Spearman's rank correlation rho","two.sided","buffa.score","f__Miltoncostaeaceae","TCGA"
0.0293750818273691,6591043338,0.0849085804559732,"Spearman's rank correlation rho","two.sided","MitoScore","f__Miltoncostaeaceae","TCGA"
0.0524589398105207,6261954212.94474,0.00218152721233041,"Spearman's rank correlation rho","two.sided","age","f__Mimiviridae","TCGA"
0.049378269228971,6455211388.30072,0.0037645436303711,"Spearman's rank correlation rho","two.sided","buffa.score","f__Mimiviridae","TCGA"
0.103953217229194,6084619370,9.82364392433861e-10,"Spearman's rank correlation rho","two.sided","MitoScore","f__Mimiviridae","TCGA"
-0.0442657786200772,6901172694.8871,0.00973144271090176,"Spearman's rank correlation rho","two.sided","age","f__Moraxellaceae","TCGA"
-0.0380069200926647,7048601851.63498,0.0257817971401054,"Spearman's rank correlation rho","two.sided","buffa.score","f__Moraxellaceae","TCGA"
0.127898447494547,5922018918,5.0450526440102e-14,"Spearman's rank correlation rho","two.sided","MitoScore","f__Moraxellaceae","TCGA"
0.0187684346857301,6484602506.8986,0.273218279629296,"Spearman's rank correlation rho","two.sided","age","f__Morganellaceae","TCGA"
0.0268720147383497,6608040453.31485,0.115019982917915,"Spearman's rank correlation rho","two.sided","buffa.score","f__Morganellaceae","TCGA"
0.106915451635653,6064504272,3.22797369025135e-10,"Spearman's rank correlation rho","two.sided","MitoScore","f__Morganellaceae","TCGA"
-0.0259869673800048,6780374680.04487,0.12921262834379,"Spearman's rank correlation rho","two.sided","age","f__Muribaculaceae","TCGA"
-0.0594547492035212,7194243662.93508,0.000484038040526973,"Spearman's rank correlation rho","two.sided","buffa.score","f__Muribaculaceae","TCGA"
0.0286196555027853,6596173072,0.0932370646658702,"Spearman's rank correlation rho","two.sided","MitoScore","f__Muribaculaceae","TCGA"
-0.0250048704123086,6773884358.40841,0.144329258653591,"Spearman's rank correlation rho","two.sided","age","f__Mycobacteriaceae","TCGA"
-0.0184489630943977,6915793245.79266,0.279289969776587,"Spearman's rank correlation rho","two.sided","buffa.score","f__Mycobacteriaceae","TCGA"
-0.21413034564293,8244570664,5.62148877961379e-37,"Spearman's rank correlation rho","two.sided","MitoScore","f__Mycobacteriaceae","TCGA"
0.0198464386156212,6477478371.03371,0.246608641133149,"Spearman's rank correlation rho","two.sided","age","f__Mycoplasmataceae","TCGA"
0.0156628855357166,6684156216.44083,0.358352987238529,"Spearman's rank correlation rho","two.sided","buffa.score","f__Mycoplasmataceae","TCGA"
0.0367102385785369,6541233844,0.031289817983268,"Spearman's rank correlation rho","two.sided","MitoScore","f__Mycoplasmataceae","TCGA"
0.0191136694477042,6482320975.93068,0.264490900798915,"Spearman's rank correlation rho","two.sided","age","f__Mycosphaerellaceae","TCGA"
0.0223494350818005,6638751099.57767,0.18995708623536,"Spearman's rank correlation rho","two.sided","buffa.score","f__Mycosphaerellaceae","TCGA"
0.0628558403008262,6363691736,0.000224752888639665,"Spearman's rank correlation rho","two.sided","MitoScore","f__Mycosphaerellaceae","TCGA"
0.00663286212865643,6564802091.79582,0.698615850163109,"Spearman's rank correlation rho","two.sided","age","f__Myoviridae","TCGA"
0.0144448479665749,6692427319.1657,0.396955184009706,"Spearman's rank correlation rho","two.sided","buffa.score","f__Myoviridae","TCGA"
-0.125010653094355,7639402030,1.84807200082364e-13,"Spearman's rank correlation rho","two.sided","MitoScore","f__Myoviridae","TCGA"
0.0186719760226108,6485239967.11776,0.275691499710179,"Spearman's rank correlation rho","two.sided","age","f__Myxococcaceae","TCGA"
-0.021866983971762,6939003368.78777,0.199700478283872,"Spearman's rank correlation rho","two.sided","buffa.score","f__Myxococcaceae","TCGA"
-0.0333326377552898,7016861066,0.0505681261801277,"Spearman's rank correlation rho","two.sided","MitoScore","f__Myxococcaceae","TCGA"
0.0759247701880244,6106877075.32363,9.06198113952763e-06,"Spearman's rank correlation rho","two.sided","age","f__Nairoviridae","TCGA"
0.165609774971921,5665939572.53581,1.3892730134922e-22,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nairoviridae","TCGA"
-0.131936344306407,7686431042,7.81342964905956e-15,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nairoviridae","TCGA"
-0.0726724690207897,7088902179.23788,2.15894322671004e-05,"Spearman's rank correlation rho","two.sided","age","f__Nakamurellaceae","TCGA"
-0.141043671644308,7748274487.44798,9.39408952175829e-17,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nakamurellaceae","TCGA"
0.0209951881589758,6647947134,0.218223107977964,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nakamurellaceae","TCGA"
-0.00960847869817079,6672135205.77621,0.574868218814754,"Spearman's rank correlation rho","two.sided","age","f__Narnaviridae","TCGA"
-0.0724137781015619,7282242146.68119,2.12026831702347e-05,"Spearman's rank correlation rho","two.sided","buffa.score","f__Narnaviridae","TCGA"
0.0696844599398354,6317321890,4.29180786738033e-05,"Spearman's rank correlation rho","two.sided","MitoScore","f__Narnaviridae","TCGA"
0.0072181931976564,6560933851.66619,0.673493081496881,"Spearman's rank correlation rho","two.sided","age","f__Natrialbaceae","TCGA"
0.0199589006670827,6654984060.04817,0.241807429425503,"Spearman's rank correlation rho","two.sided","buffa.score","f__Natrialbaceae","TCGA"
-0.00268216994572465,6808728596,0.875024727144558,"Spearman's rank correlation rho","two.sided","MitoScore","f__Natrialbaceae","TCGA"
-0.0509903579624262,6945612993.79582,0.00289721393362713,"Spearman's rank correlation rho","two.sided","age","f__Nautiliaceae","TCGA"
-0.0546234318330673,7161436528.50848,0.00134855428534125,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nautiliaceae","TCGA"
0.0530930071038733,6429986404,0.00183631084207776,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nautiliaceae","TCGA"
0.0385737182286832,6353716591.83803,0.0242886324934909,"Spearman's rank correlation rho","two.sided","age","f__Nectriaceae","TCGA"
0.0459217994078803,6478682599.43569,0.00705542003230228,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nectriaceae","TCGA"
0.0138907626462185,6696189844,0.41531510791752,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nectriaceae","TCGA"
0.0396617970196545,6346525874.88084,0.020551666865314,"Spearman's rank correlation rho","two.sided","age","f__Neisseriaceae","TCGA"
0.0297261312788982,6588659531.33536,0.0812484622440966,"Spearman's rank correlation rho","two.sided","buffa.score","f__Neisseriaceae","TCGA"
-0.0177493358059272,6911042416,0.297931056933668,"Spearman's rank correlation rho","two.sided","MitoScore","f__Neisseriaceae","TCGA"
-0.0267873283115571,6785663974.32222,0.117827277707797,"Spearman's rank correlation rho","two.sided","age","f__Nitratiruptoraceae","TCGA"
-0.0902450039771997,7403325358.45084,1.14118341913877e-07,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nitratiruptoraceae","TCGA"
0.0634041500897705,6359968430,0.000197899083878288,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nitratiruptoraceae","TCGA"
0.0613302461770998,6203326975.97264,0.000339082120924608,"Spearman's rank correlation rho","two.sided","age","f__Nitrosomonadaceae","TCGA"
0.114674332950631,6011817469.87493,1.51326081297247e-11,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nitrosomonadaceae","TCGA"
-0.0143926093926704,6888248514,0.398664950679073,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nitrosomonadaceae","TCGA"
0.0142603829026022,6514394581.39708,0.405140880364592,"Spearman's rank correlation rho","two.sided","age","f__Nitrosopumilaceae","TCGA"
0.00960870241670624,6725267239.41838,0.573125052027741,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nitrosopumilaceae","TCGA"
0.0133162622086022,6700090998,0.434871162307682,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nitrosopumilaceae","TCGA"
-0.0695067680979321,7067981213.31494,4.85942058094605e-05,"Spearman's rank correlation rho","two.sided","age","f__Nitrososphaeraceae","TCGA"
-0.0854926054555146,7371054123.67268,5.10365891337352e-07,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nitrososphaeraceae","TCGA"
0.0814308901753918,6237557576,1.72742778131062e-06,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nitrososphaeraceae","TCGA"
0.0378380796105257,6358578159.88792,0.0271368571261299,"Spearman's rank correlation rho","two.sided","age","f__Nitrospiraceae","TCGA"
0.100423283064411,6108589441.88335,3.55606655364394e-09,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nitrospiraceae","TCGA"
0.0144201422075292,6692595084,0.397763250847323,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nitrospiraceae","TCGA"
0.0337124116624875,6385843198.70668,0.0490127268671031,"Spearman's rank correlation rho","two.sided","age","f__Nocardiaceae","TCGA"
0.0187065071975332,6663488457.03972,0.272631902188821,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nocardiaceae","TCGA"
0.022944697357341,6634708962,0.178423508283417,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nocardiaceae","TCGA"
-0.0526614865504265,6956656874.78596,0.00209667439572153,"Spearman's rank correlation rho","two.sided","age","f__Nocardioidaceae","TCGA"
-0.0334059494415817,7017358890.12597,0.0500625526587545,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nocardioidaceae","TCGA"
0.0542831020623224,6421905046,0.00144533794593293,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nocardioidaceae","TCGA"
0.0227319945877993,6458408781.19129,0.184467572815784,"Spearman's rank correlation rho","two.sided","age","f__Nocardiopsaceae","TCGA"
0.0247859078417919,6622206194.07164,0.146046881713868,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nocardiopsaceae","TCGA"
-0.0588912268819753,7190417056,0.000547632598528883,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nocardiopsaceae","TCGA"
0.0253721279551373,6440961100.07546,0.13852508692449,"Spearman's rank correlation rho","two.sided","age","f__Nostocaceae","TCGA"
0.0427221202859181,6500410069.40448,0.0121996912724083,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nostocaceae","TCGA"
0.000427670932212378,6787611174,0.979992684939415,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nostocaceae","TCGA"
0.0978826396828033,5961765502.6783,1.01898018824746e-08,"Spearman's rank correlation rho","two.sided","age","f__Nudiviridae","TCGA"
0.247683233127107,5108618500.85058,2.88649373088345e-49,"Spearman's rank correlation rho","two.sided","buffa.score","f__Nudiviridae","TCGA"
-0.0124530328720503,6875077790,0.465232324476381,"Spearman's rank correlation rho","two.sided","MitoScore","f__Nudiviridae","TCGA"
0.0197973171026899,6477802997.24546,0.24778023584024,"Spearman's rank correlation rho","two.sided","age","f__Oceanospirillaceae","TCGA"
-0.0201011904571691,6927012720.9456,0.238466963481464,"Spearman's rank correlation rho","two.sided","buffa.score","f__Oceanospirillaceae","TCGA"
0.03655698275669,6542274530,0.0320031250222029,"Spearman's rank correlation rho","two.sided","MitoScore","f__Oceanospirillaceae","TCGA"
-0.0135710767183812,6698322574.75619,0.42822556395123,"Spearman's rank correlation rho","two.sided","age","f__Odoribacteraceae","TCGA"
-0.0558463301397555,7169740638.14594,0.00104799269041687,"Spearman's rank correlation rho","two.sided","buffa.score","f__Odoribacteraceae","TCGA"
0.130786229230015,5902409392,1.33700295625832e-14,"Spearman's rank correlation rho","two.sided","MitoScore","f__Odoribacteraceae","TCGA"
0.0382384060613613,6355932547.98709,0.0255530653939138,"Spearman's rank correlation rho","two.sided","age","f__Oleiphilaceae","TCGA"
0.0287345447971051,6595392914.49141,0.0919297352686654,"Spearman's rank correlation rho","two.sided","buffa.score","f__Oleiphilaceae","TCGA"
-0.0373485447778861,7044131144,0.028463707913304,"Spearman's rank correlation rho","two.sided","MitoScore","f__Oleiphilaceae","TCGA"
0.0407724822290016,6339185760.32735,0.0172640897583443,"Spearman's rank correlation rho","two.sided","age","f__Opitutaceae","TCGA"
0.0973276514813828,6129610375.44915,1.06051716401352e-08,"Spearman's rank correlation rho","two.sided","buffa.score","f__Opitutaceae","TCGA"
-0.000926921704828267,6796809556,0.956653511051316,"Spearman's rank correlation rho","two.sided","MitoScore","f__Opitutaceae","TCGA"
0.00611076340215947,6568252452.37365,0.721307581903939,"Spearman's rank correlation rho","two.sided","age","f__Orbaceae","TCGA"
-0.0209584603554209,6932834025.28876,0.219029673411254,"Spearman's rank correlation rho","two.sided","buffa.score","f__Orbaceae","TCGA"
-0.0693978911126167,7261762720,4.61497031095717e-05,"Spearman's rank correlation rho","two.sided","MitoScore","f__Orbaceae","TCGA"
-0.0582133041127386,6993346817.66492,0.000671359517428948,"Spearman's rank correlation rho","two.sided","age","f__Ornithinimicrobiaceae","TCGA"
-0.0379062118983986,7047917991.10299,0.0261773194478882,"Spearman's rank correlation rho","two.sided","buffa.score","f__Ornithinimicrobiaceae","TCGA"
0.0519900224714611,6437476238,0.0022831482642553,"Spearman's rank correlation rho","two.sided","MitoScore","f__Ornithinimicrobiaceae","TCGA"
0.044856522715185,6312195822.26263,0.00879906067378635,"Spearman's rank correlation rho","two.sided","age","f__Oscillospiraceae","TCGA"
0.0628205486054785,6363931384.79652,0.000226593477838785,"Spearman's rank correlation rho","two.sided","buffa.score","f__Oscillospiraceae","TCGA"
0.107219035077409,6062442784,2.87505172434206e-10,"Spearman's rank correlation rho","two.sided","MitoScore","f__Oscillospiraceae","TCGA"
-0.0299970944727003,6806876151.37692,0.0798704271535997,"Spearman's rank correlation rho","two.sided","age","f__Oxalobacteraceae","TCGA"
-0.0656661926656882,7236422564.67578,0.000115851456351901,"Spearman's rank correlation rho","two.sided","buffa.score","f__Oxalobacteraceae","TCGA"
0.0118393265731669,6710120152,0.487514567529194,"Spearman's rank correlation rho","two.sided","MitoScore","f__Oxalobacteraceae","TCGA"
0.0218417166979169,6464292303.94029,0.202261103957376,"Spearman's rank correlation rho","two.sided","age","f__Paenibacillaceae","TCGA"
-0.0678646367550866,7251351132.85706,6.77393894985e-05,"Spearman's rank correlation rho","two.sided","buffa.score","f__Paenibacillaceae","TCGA"
-0.0106654639616686,6862939276,0.531690851180144,"Spearman's rank correlation rho","two.sided","MitoScore","f__Paenibacillaceae","TCGA"
-0.0219625519144771,6753778782.05396,0.199775244406467,"Spearman's rank correlation rho","two.sided","age","f__Paludibacteraceae","TCGA"
-0.0380390845803609,7048820265.08015,0.0256565673158262,"Spearman's rank correlation rho","two.sided","buffa.score","f__Paludibacteraceae","TCGA"
-0.0143024777937029,6887636474,0.401625355611331,"Spearman's rank correlation rho","two.sided","MitoScore","f__Paludibacteraceae","TCGA"
0.0341052321049427,6383247191.28503,0.0464335067034148,"Spearman's rank correlation rho","two.sided","age","f__Papillomaviridae","TCGA"
0.127287919039933,5926164720.79993,6.65497487827738e-14,"Spearman's rank correlation rho","two.sided","buffa.score","f__Papillomaviridae","TCGA"
0.034481079320979,6556370984,0.0431218432538289,"Spearman's rank correlation rho","two.sided","MitoScore","f__Papillomaviridae","TCGA"
-0.00659068659847582,6652191715.46594,0.700439265340119,"Spearman's rank correlation rho","two.sided","age","f__Parachlamydiaceae","TCGA"
-0.0406491357896597,7066543857.69848,0.017097745446402,"Spearman's rank correlation rho","two.sided","buffa.score","f__Parachlamydiaceae","TCGA"
-0.026965034677015,6973621760,0.113767690335732,"Spearman's rank correlation rho","two.sided","MitoScore","f__Parachlamydiaceae","TCGA"
0.0841662932242003,6052411847.30793,8.57339261708175e-07,"Spearman's rank correlation rho","two.sided","age","f__Parameciidae","TCGA"
0.1925108695728,5483267278.59982,4.41114946995715e-30,"Spearman's rank correlation rho","two.sided","buffa.score","f__Parameciidae","TCGA"
-0.0910121595367355,7408534740,8.89616118736966e-08,"Spearman's rank correlation rho","two.sided","MitoScore","f__Parameciidae","TCGA"
-0.155912125069488,7639002788.88743,5.32447442197532e-20,"Spearman's rank correlation rho","two.sided","age","f__Paramyxoviridae","TCGA"
-0.152410151793043,7825458744.57778,2.4790282569348e-19,"Spearman's rank correlation rho","two.sided","buffa.score","f__Paramyxoviridae","TCGA"
0.0268816954933647,6607974716,0.114889151389684,"Spearman's rank correlation rho","two.sided","MitoScore","f__Paramyxoviridae","TCGA"
-0.0483209388872481,6927971774.08912,0.00476767965801892,"Spearman's rank correlation rho","two.sided","age","f__Parvibaculaceae","TCGA"
-0.0230400183948161,6946968876.96148,0.176626042856655,"Spearman's rank correlation rho","two.sided","buffa.score","f__Parvibaculaceae","TCGA"
0.0259147199798363,6614540978,0.128545823213544,"Spearman's rank correlation rho","two.sided","MitoScore","f__Parvibaculaceae","TCGA"
0.00349669181133329,6585527900.68809,0.838263009413521,"Spearman's rank correlation rho","two.sided","age","f__Pasteurellaceae","TCGA"
0.0136090833772686,6698102591.37986,0.424837849512914,"Spearman's rank correlation rho","two.sided","buffa.score","f__Pasteurellaceae","TCGA"
0.0637437225529666,6357662558,0.000182811614318169,"Spearman's rank correlation rho","two.sided","MitoScore","f__Pasteurellaceae","TCGA"
0.065706825435225,6174403755.57075,0.000123181473831687,"Spearman's rank correlation rho","two.sided","age","f__Pectobacteriaceae","TCGA"
0.0369598233221959,6539539034.98453,0.0301573465540382,"Spearman's rank correlation rho","two.sided","buffa.score","f__Pectobacteriaceae","TCGA"
-0.0133998181651982,6881506950,0.431994320543284,"Spearman's rank correlation rho","two.sided","MitoScore","f__Pectobacteriaceae","TCGA"
0.0140584299412223,6515729215.06148,0.411826017891849,"Spearman's rank correlation rho","two.sided","age","f__Pelagibacteraceae","TCGA"
-0.016641356246694,6903518663.8731,0.329116262362325,"Spearman's rank correlation rho","two.sided","buffa.score","f__Pelagibacteraceae","TCGA"
0.0647811436778035,6350617934,0.000143140224959475,"Spearman's rank correlation rho","two.sided","MitoScore","f__Pelagibacteraceae","TCGA"
-0.0419858663005669,6886105583.65137,0.0142082210715891,"Spearman's rank correlation rho","two.sided","age","f__Peptococcaceae","TCGA"
-0.0496045206951953,7127355535.7378,0.00360807565790955,"Spearman's rank correlation rho","two.sided","buffa.score","f__Peptococcaceae","TCGA"
0.0458722619942326,6479018984,0.0071172526809513,"Spearman's rank correlation rho","two.sided","MitoScore","f__Peptococcaceae","TCGA"
-0.00111999177580658,6616037883.2661,0.947872887405569,"Spearman's rank correlation rho","two.sided","age","f__Peptoniphilaceae","TCGA"
0.0211445339085352,6646932999.40561,0.214965361139808,"Spearman's rank correlation rho","two.sided","buffa.score","f__Peptoniphilaceae","TCGA"
0.0782733038780527,6258999214,4.28822309142324e-06,"Spearman's rank correlation rho","two.sided","MitoScore","f__Peptoniphilaceae","TCGA"
-0.011395857406406,6683947341.52674,0.50589632689642,"Spearman's rank correlation rho","two.sided","age","f__Peptostreptococcaceae","TCGA"
0.00491215597041891,6757159209.82513,0.773312829001355,"Spearman's rank correlation rho","two.sided","buffa.score","f__Peptostreptococcaceae","TCGA"
0.0695159613866593,6318466082,4.47912395935022e-05,"Spearman's rank correlation rho","two.sided","MitoScore","f__Peptostreptococcaceae","TCGA"
-0.0252375165621587,6775421832.19122,0.140631270150012,"Spearman's rank correlation rho","two.sided","age","f__Peribunyaviridae","TCGA"
-0.0266282313811457,6971334692.07304,0.118353391607941,"Spearman's rank correlation rho","two.sided","buffa.score","f__Peribunyaviridae","TCGA"
-0.0368243191700763,7040571382,0.0307677386288123,"Spearman's rank correlation rho","two.sided","MitoScore","f__Peribunyaviridae","TCGA"
-0.0359360115886216,6846124294.40403,0.0358699011120067,"Spearman's rank correlation rho","two.sided","age","f__Petrotogaceae","TCGA"
-0.116617146647894,7582405796.22253,6.80441454341149e-12,"Spearman's rank correlation rho","two.sided","buffa.score","f__Petrotogaceae","TCGA"
0.040509511967404,6515434820,0.0174824263444587,"Spearman's rank correlation rho","two.sided","MitoScore","f__Petrotogaceae","TCGA"
-0.125414876398916,7437457565.34037,1.9823863963324e-13,"Spearman's rank correlation rho","two.sided","age","f__Phenuiviridae","TCGA"
-0.25322735628235,8510059512.14931,1.73048667615287e-51,"Spearman's rank correlation rho","two.sided","buffa.score","f__Phenuiviridae","TCGA"
-0.040968622339953,7068713336,0.01624533037711,"Spearman's rank correlation rho","two.sided","MitoScore","f__Phenuiviridae","TCGA"
0.0045487197848564,6578575430.47048,0.790603194657685,"Spearman's rank correlation rho","two.sided","age","f__Phreatobacteraceae","TCGA"
-0.0148316432856375,6891229780.35863,0.384433497254872,"Spearman's rank correlation rho","two.sided","buffa.score","f__Phreatobacteraceae","TCGA"
0.0776774074205456,6263045658,5.0717514254153e-06,"Spearman's rank correlation rho","two.sided","MitoScore","f__Phreatobacteraceae","TCGA"
0.0178539260004288,6490646162.16094,0.297279796051852,"Spearman's rank correlation rho","two.sided","age","f__Phycisphaeraceae","TCGA"
0.0177715549229084,6669837264.74663,0.297326558449049,"Spearman's rank correlation rho","two.sided","buffa.score","f__Phycisphaeraceae","TCGA"
0.0680833416812516,6328194308,6.41615337371636e-05,"Spearman's rank correlation rho","two.sided","MitoScore","f__Phycisphaeraceae","TCGA"
-0.00186353689634898,6620951702.51438,0.913375546385158,"Spearman's rank correlation rho","two.sided","age","f__Phycodnaviridae","TCGA"
-0.00225616759442136,6805835820.52416,0.894747830857122,"Spearman's rank correlation rho","two.sided","buffa.score","f__Phycodnaviridae","TCGA"
0.038164782982419,6531356738,0.0251722013824886,"Spearman's rank correlation rho","two.sided","MitoScore","f__Phycodnaviridae","TCGA"
0.0899882950002535,6013936355.23581,1.4123087305264e-07,"Spearman's rank correlation rho","two.sided","age","f__Phyllobacteriaceae","TCGA"
0.0763702624505493,6271921845.89193,7.29804993849395e-06,"Spearman's rank correlation rho","two.sided","buffa.score","f__Phyllobacteriaceae","TCGA"
0.0508114756793537,6445479178,0.00286890626943272,"Spearman's rank correlation rho","two.sided","MitoScore","f__Phyllobacteriaceae","TCGA"
0.0674799763139393,6162685646.37036,8.02816511324017e-05,"Spearman's rank correlation rho","two.sided","age","f__Pichiaceae","TCGA"
